,correlation,covariance,gemm,gemver,gesummv,symm,syr2k,syrk,trmm,2mm,3mm,atax,bicg,doitgen,mvt,cholesky,durbin,gramschmidt,lu,ludcmp,trisolv,deriche,floyd-warshall,nussinov,adi,fdtd-2d,heat-3d,jacobi-1d,jacobi-2d,seidel-2d,geom_mean,wins
C: AllHints,4.973404255319148,2.980461811722913,0.9258160237388724,0.7633587786259544,1.6885245901639347,3.2656826568265678,4.951388888888888,2.717741935483871,3.9925925925925916,3.4126984126984126,4.471243042671614,2.094339622641509,0.4347826086956521,8.08,2.114754098360655,1.176,1.272727272727273,,1.4832009773976789,1.3561306223043745,0.9743589743589745,3.6343612334801763,4.34095882235926,1.7595684039087947,1.1288924993230436,0.14751338944146902,0.6213928434013082,0.047058823529411764,1.171686746987952,1.355309110961338,1.5681827323467963,2.0
C: ChooseHints,4.221218961625281,3.7123893805309733,1.1386861313868613,0.6920415224913496,1.6885245901639347,2.4114441416893726,5.166666666666666,2.982300884955752,3.7692307692307687,6.02803738317757,3.8745980707395504,2.094339622641509,2.4615384615384617,8.616113744075832,1.1315789473684208,1.1736526946107784,1.2444444444444445,2.207070707070707,1.4877450980392157,1.3696328562538893,0.9500000000000002,1.9752593774940141,4.492896849907351,1.6841387373343726,0.9954632282712512,0.15672248414891887,0.4262338347849037,0.007793472966390649,0.34409553295002215,1.8361417780360256,1.4700447044454548,4.0
C: FromPlan,3.224137931034482,2.903114186851212,1.1863117870722433,1.6666666666666665,2.3953488372093026,3.484251968503936,5.204379562043795,1.7106598984771575,3.7692307692307687,4.031249999999999,3.9250814332247557,2.2653061224489797,2.5396825396825395,3.9012875536480682,2.2241379310344827,2.697247706422018,1.3333333333333335,,2.7497168742921856,1.38340666247643,2.0,1.2877211238293442,3.6522175732217574,2.067208801722076,2.364048766657216,0.9776876267748481,1.0528031290743158,0.0078010726474890355,0.9810844892812105,1.892053716534086,1.8260752669570621,10.0
C: Naive,3.0357142857142856,2.903114186851212,1.0434782608695652,1.6129032258064517,2.51219512195122,3.484251968503936,1.107142857142857,2.612403100775194,3.8776978417266186,4.574468085106383,4.381818181818182,1.088235294117647,2.4615384615384617,3.469465648854962,2.1864406779661016,1.1975560081466394,1.2444444444444445,2.913333333333334,1.4914004914004915,1.2555618938961781,1.1176470588235294,1.3436482084690553,3.29388679245283,2.0657265774378586,1.510780938575829,1.1684848484848485,1.0817146684527796,1.0666666666666669,1.0084251458198317,1.279130283929914,1.8638190394747538,2.0
Exo: AllHints,3.169491525423729,0.37716340750730504,1.0129870129870129,1.092896174863388,0.865546218487395,1.4725457570715474,4.6,2.762295081967213,0.7373461012311902,3.3419689119170988,3.0937098844672657,0.6379310344827586,0.9302325581395348,2.792626728110599,0.7865853658536583,1.111531190926276,1.1914893617021278,,0.8018494055482167,0.9454467353951891,1.0857142857142859,1.619764397905759,1.4308569929840667,0.6275776938716235,0.6872166817769719,0.07505450015571473,0.19666341938626403,0.0026363486571099022,0.2713637949075689,0.9902851770604827,0.8125109959247472,0.0
Exo: ChooseHints,3.777777777777777,3.7123893805309733,1.0365448504983388,0.9302325581395349,0.9115044247787611,0.1664785553047404,4.951388888888888,1.9593023255813953,1.5946745562130176,4.174757281553399,3.74223602484472,0.9652173913043477,2.025316455696202,2.8903020667726547,1.7671232876712326,1.1318575553416748,0.9824561403508772,,1.2324873096446702,1.182062298603652,1.0857142857142859,1.4688427299703264,1.2671002206480082,1.0669053203308232,0.6711744345166224,0.05854843607652597,0.19950586781964177,0.002679618154412996,0.2740884269860842,0.8501806441694211,0.9183846874982153,0.0
Exo: FromPlan,2.903726708074533,2.741830065359477,0.4698795180722891,0.8438818565400843,2.3409090909090913,0.5439459127228026,0.7031558185404339,1.1013071895424837,1.5714285714285714,2.7215189873417724,3.685015290519878,1.2197802197802197,0.9142857142857141,3.0554621848739494,0.6417910447761193,1.1506849315068495,1.142857142857143,,1.0776742121615626,0.003942360221746567,0.9743589743589745,1.1163734776725303,1.4056944086575625,1.0939121630173396,1.186566102177316,0.642238507661559,,0.0026600166251039086,,1.0679799150251061,0.7968096568646449,0.0
Exo: Naive,2.75,3.0845588235294117,0.6767895878524945,0.544959128065395,1.1195652173913044,1.0714285714285714,4.917241379310345,2.88034188034188,3.1337209302325575,2.6219512195121952,2.935444579780755,0.5577889447236181,1.4545454545454544,2.705357142857143,1.6538461538461537,1.1318575553416748,1.1666666666666667,,1.3018766756032172,1.2033898305084745,0.9743589743589745,1.0718925941966215,1.4248775710088148,1.0,0.6860292907684713,0.5935960591133005,0.19990097784379263,0.0025995125913891143,0.1712524763372221,0.8227636228380137,0.9710967310891081,0.0
Halide: AllHints,0.3340478742408002,,,,,,,0.11689212625737079,,,,,0.059790732436472344,,0.15828220858895706,0.006016176147089368,,,,0.09078160445452671,,0.3717332532291979,,1.731717090763374,,0.009048924266886948,0.19714355468750003,,,,0.10876937262738827,0.0
Halide: ChooseHints,,0.46819196428571425,,,,,,,,,,,,,0.023105857066093496,0.8977099236641222,,,0.10490386692590192,0.055198876460851684,0.05757575757575758,0.37420622921076496,0.05099587069455057,0.24251522208816184,1.1017441860465116,0.003909307314541082,0.2188643447621629,0.003432003432003432,,,0.09458235825579665,0.0
Halide: FromPlan,,,0.035060119114507245,,,1.477462437395659,0.0798074770539512,0.1669970267591675,,,,,0.023855673177277464,,0.04082278481012658,,0.032921810699588494,,0.06322752011666363,,0.06473594548551959,0.7083571837435603,0.0977916001935935,,1.0936516264428122,0.004078903942658398,0.25085430257844055,0.007866273352999019,,,0.08244264488291589,0.0
Halide: Naive,,0.1569397680508792,,,0.13171355498721232,,,,,,,0.012409167132476244,,,0.13437499999999997,1.072014585232452,,,,0.09257234185733514,0.0969387755102041,0.7739212007504689,0.05345110113383351,,0.8745542269771344,0.009324821048558718,0.1902237926972909,,,,0.1290216116349514,0.0
