framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,SMALL,3.5452127659574466,0.00012533333333333334,0.0004443333333333333,c
c,AllHints,2mm,2,SMALL,3.9321533923303833,0.000113,0.0004443333333333333,c
c,AllHints,2mm,3,SMALL,2.9296703296703295,0.00015166666666666668,0.0004443333333333333,c
c,AllHints,2mm,4,SMALL,0.5490115321252059,0.0008093333333333333,0.0004443333333333333,c
c,AllHints,2mm,5,SMALL,1.7702523240371846,0.000251,0.0004443333333333333,c
c,ChooseHints,2mm,1,SMALL,6.059090909090909,7.333333333333333e-05,0.0004443333333333333,c
c,ChooseHints,2mm,2,SMALL,2.286449399656947,0.00019433333333333333,0.0004443333333333333,c
c,ChooseHints,2mm,3,SMALL,2.367673179396092,0.00018766666666666668,0.0004443333333333333,c
c,ChooseHints,2mm,4,SMALL,3.622282608695652,0.00012266666666666668,0.0004443333333333333,c
c,ChooseHints,2mm,5,SMALL,3.196642685851319,0.000139,0.0004443333333333333,c
c,FromPlan,2mm,1,SMALL,4.45819397993311,9.966666666666667e-05,0.0004443333333333333,c
c,FromPlan,2mm,2,SMALL,4.003003003003003,0.000111,0.0004443333333333333,c
c,FromPlan,2mm,3,SMALL,3.564171122994652,0.00012466666666666667,0.0004443333333333333,c
c,FromPlan,2mm,4,SMALL,4.064024390243902,0.00010933333333333334,0.0004443333333333333,c
c,FromPlan,2mm,5,SMALL,3.754929577464788,0.00011833333333333334,0.0004443333333333333,c
c,Naive,2mm,1,SMALL,3.2512195121951217,0.00013666666666666666,0.0004443333333333333,c
c,Naive,2mm,2,SMALL,4.139751552795031,0.00010733333333333334,0.0004443333333333333,c
c,Naive,2mm,3,SMALL,4.812274368231047,9.233333333333333e-05,0.0004443333333333333,c
c,Naive,2mm,4,SMALL,1.280499519692603,0.00034700000000000003,0.0004443333333333333,c
c,Naive,2mm,5,SMALL,4.580756013745703,9.700000000000001e-05,0.0004443333333333333,c
c,standard,2mm,1,SMALL,1.0,0.0004443333333333333,0.0004443333333333333,c
exo,AllHints,2mm,2,SMALL,3.0928074245939676,0.00014366666666666664,0.0004443333333333333,c
exo,AllHints,2mm,3,SMALL,3.4444444444444438,0.00012900000000000002,0.0004443333333333333,c
exo,AllHints,2mm,4,SMALL,3.4533678756476682,0.00012866666666666666,0.0004443333333333333,c
exo,AllHints,2mm,5,SMALL,2.9296703296703295,0.00015166666666666668,0.0004443333333333333,c
exo,ChooseHints,2mm,1,SMALL,4.3,0.00010333333333333333,0.0004443333333333333,c
exo,ChooseHints,2mm,2,SMALL,0.9123887748117727,0.000487,0.0004443333333333333,c
exo,ChooseHints,2mm,3,SMALL,3.196642685851319,0.000139,0.0004443333333333333,c
exo,ChooseHints,2mm,4,SMALL,2.4594095940959413,0.00018066666666666665,0.0004443333333333333,c
exo,ChooseHints,2mm,5,SMALL,2.270868824531516,0.00019566666666666666,0.0004443333333333333,c
exo,FromPlan,2mm,1,SMALL,2.5883495145631064,0.00017166666666666667,0.0004443333333333333,c
exo,FromPlan,2mm,3,SMALL,2.8063157894736843,0.00015833333333333332,0.0004443333333333333,c
exo,Naive,2mm,1,SMALL,2.185245901639344,0.00020333333333333333,0.0004443333333333333,c
exo,Naive,2mm,2,SMALL,2.1327999999999996,0.00020833333333333335,0.0004443333333333333,c
exo,Naive,2mm,5,SMALL,2.6713426853707416,0.00016633333333333333,0.0004443333333333333,c
exo,standard,2mm,1,SMALL,0.9562410329985652,0.00046466666666666667,0.0004443333333333333,c
exo,standard,2mm,2,SMALL,0.9715743440233237,0.0004573333333333333,0.0004443333333333333,c
exo,standard,2mm,3,SMALL,0.9666424945612763,0.00045966666666666665,0.0004443333333333333,c
exo,standard,2mm,4,SMALL,0.9722830051057622,0.000457,0.0004443333333333333,c
exo,standard,2mm,5,SMALL,0.9666424945612763,0.00045966666666666665,0.0004443333333333333,c
halide,standard,2mm,1,SMALL,1.0381619937694704,0.000428,0.0004443333333333333,c
halide,standard,2mm,2,SMALL,1.5793838862559242,0.0002813333333333333,0.0004443333333333333,c
halide,standard,2mm,3,SMALL,1.1955156950672645,0.0003716666666666667,0.0004443333333333333,c
halide,standard,2mm,4,SMALL,0.03549555307024551,0.012518,0.0004443333333333333,c
halide,standard,2mm,5,SMALL,0.03547382707507252,0.012525666666666666,0.0004443333333333333,c
noarr,AllHints,2mm,1,SMALL,4.3,0.00010333333333333333,0.0004443333333333333,c
noarr,AllHints,2mm,2,SMALL,0.184065175365921,0.002414,0.0004443333333333333,c
noarr,AllHints,2mm,3,SMALL,4.644599303135887,9.566666666666668e-05,0.0004443333333333333,c
noarr,AllHints,2mm,4,SMALL,3.8862973760932946,0.00011433333333333333,0.0004443333333333333,c
noarr,AllHints,2mm,5,SMALL,5.227450980392156,8.5e-05,0.0004443333333333333,c
noarr,ChooseHints,2mm,1,SMALL,4.644599303135888,9.566666666666666e-05,0.0004443333333333333,c
noarr,ChooseHints,2mm,2,SMALL,4.628472222222221,9.6e-05,0.0004443333333333333,c
noarr,ChooseHints,2mm,3,SMALL,4.992509363295881,8.9e-05,0.0004443333333333333,c
noarr,ChooseHints,2mm,4,SMALL,4.644599303135888,9.566666666666666e-05,0.0004443333333333333,c
noarr,ChooseHints,2mm,5,SMALL,5.030188679245282,8.833333333333334e-05,0.0004443333333333333,c
noarr,FromPlan,2mm,1,SMALL,1.083739837398374,0.00041,0.0004443333333333333,c
noarr,FromPlan,2mm,2,SMALL,0.6061846293769895,0.000733,0.0004443333333333333,c
noarr,FromPlan,2mm,3,SMALL,0.8284648850217526,0.0005363333333333333,0.0004443333333333333,c
noarr,FromPlan,2mm,4,SMALL,2.139646869983949,0.00020766666666666665,0.0004443333333333333,c
