framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,3mm,1,EXTRALARGE,119.38391729609405,0.3626753333333333,43.297602000000005,c
c,AllHints,3mm,2,EXTRALARGE,119.9251105144786,0.3610386666666667,43.297602000000005,c
c,AllHints,3mm,4,EXTRALARGE,115.74433431737805,0.37407966666666664,43.297602000000005,c
c,AllHints,3mm,5,EXTRALARGE,70.08632372286365,0.6177753333333333,43.297602000000005,c
c,ChooseHints,3mm,1,EXTRALARGE,117.09122262987572,0.36977666666666664,43.297602000000005,c
c,ChooseHints,3mm,2,EXTRALARGE,118.03597434142911,0.366817,43.297602000000005,c
c,ChooseHints,3mm,3,EXTRALARGE,120.80658064960154,0.3584043333333333,43.297602000000005,c
c,ChooseHints,3mm,4,EXTRALARGE,116.84244017227793,0.37056400000000006,43.297602000000005,c
c,FromPlan,3mm,1,EXTRALARGE,6.729504028289729,6.4339960000000005,43.297602000000005,c
c,FromPlan,3mm,2,EXTRALARGE,192.53618739448092,0.22488033333333335,43.297602000000005,c
c,FromPlan,3mm,3,EXTRALARGE,8.30186604839585,5.215406,43.297602000000005,c
c,FromPlan,3mm,4,EXTRALARGE,7.933621532955855,5.4574826666666665,43.297602000000005,c
c,FromPlan,3mm,5,EXTRALARGE,6.731516300240805,6.4320726666666665,43.297602000000005,c
c,Naive,3mm,1,EXTRALARGE,3.6581249271819622,11.836009666666667,43.297602000000005,c
c,Naive,3mm,2,EXTRALARGE,8.50411896474458,5.0913683333333335,43.297602000000005,c
c,Naive,3mm,3,EXTRALARGE,3.6514582550550205,11.857619333333332,43.297602000000005,c
c,Naive,3mm,4,EXTRALARGE,3.640227464321764,11.894202333333332,43.297602000000005,c
c,Naive,3mm,5,EXTRALARGE,3.5281709359039257,12.271968333333334,43.297602000000005,c
c,standard,3mm,1,EXTRALARGE,1.0,43.297602000000005,43.297602000000005,c
exo,AllHints,3mm,3,EXTRALARGE,111.14983211081714,0.38954266666666665,43.297602000000005,c
exo,AllHints,3mm,4,EXTRALARGE,51.26362803987656,0.8446066666666666,43.297602000000005,c
exo,ChooseHints,3mm,1,EXTRALARGE,120.0126449886633,0.3607753333333334,43.297602000000005,c
exo,ChooseHints,3mm,2,EXTRALARGE,125.0113623239735,0.34634933333333334,43.297602000000005,c
