,correlation,covariance,gemm,gemver,gesummv,symm,syr2k,syrk,trmm,2mm,3mm,atax,bicg,doitgen,mvt,cholesky,durbin,gramschmidt,lu,ludcmp,trisolv,deriche,floyd-warshall,nussinov,adi,fdtd-2d,heat-3d,jacobi-1d,jacobi-2d,seidel-2d,geom_mean,wins
C: AllHints,47.93222224789517,73.02242280579524,84.59614043832555,9.241821637029995,2.5119833930930358,53.05649398038732,33.7884754048684,31.169558499646783,44.29980920805704,140.1840140734377,103.77846604316112,5.394045534150614,4.334749620637329,166.048468577697,6.891746021898941,1.0236586187057617,0.5668147896158018,,1.9909988871860655,1.7244341319036318,1.0647170251965643,14.269120357442054,9.601034460640518,7.3892637561801395,10.66165519783661,3.620562806307486,6.041089886430328,0.3663006192877041,4.159564897802583,1.0006266365517071,9.022038088911135,9.0
C: ChooseHints,17.593959602378106,18.25143672450391,98.22021823296497,6.444497030218414,2.498310810810811,45.505630087265935,30.694164794318784,65.19687248131233,83.16228451312882,102.211448792542,104.41356710180534,4.445727482678984,4.381288343558283,185.491293131248,9.032196430749217,1.0244451445271667,0.5558126928529732,2.859162030619073,1.9217860298604124,1.796097199947021,1.0594113090627422,3.422238712805771,9.304710198781933,7.503178378228167,10.419497844627895,3.602706512714825,5.033896081196637,0.32123316710746813,4.376539504168236,1.377194779370577,7.848276930879362,8.0
C: FromPlan,4.424162844693276,3.0429057641957504,39.319628141587735,2.358108927179842,2.497217184666374,6.987241545017392,29.972624323286905,5.498408139397343,49.95999964726321,7.4818006868081675,167.3824118685303,0.7667413492656212,4.28918918918919,3.92503712933359,3.0193240653919857,2.830093093706244,0.5712969312532146,,3.738232145048214,1.7942444361819587,2.458270924450303,1.525991998786319,3.4595075543464313,7.555336257442047,11.075191806021213,0.9500572577016527,1.0460417264050033,0.3464863570044207,3.668043702669377,1.3976668219304431,3.9370533098579514,6.0
C: Naive,3.087777635356512,3.071485667688818,3.1140963166606452,2.355498278814717,2.4959684980311265,3.0197892120141936,2.468002310633836,29.819162536874483,3.7585722688454584,5.317714412948078,7.3662829598991735,0.6203174091678079,0.7887673956262427,3.583817856021373,2.996843766438717,1.0237734125811324,0.5710766462448054,3.3379324134297033,1.7286858756125658,1.394863531580866,1.0801895485059891,1.690513118437803,1.5652842177218727,0.759461510900402,11.35773478358694,1.8415895555619206,2.536379161080627,1.4447471170434942,3.7672880286879424,0.9343731658592651,2.311233760975156,1.0
Exo: AllHints,17.220159046182644,64.17332439583035,43.13545703296545,4.412404206023881,2.5088270402714077,52.73829071933756,29.414313706935076,26.19366216186186,30.22637446594193,100.31587349035586,96.00102599179209,1.0481181515007147,0.7314487632508835,146.13851450057803,5.127339441072625,1.024220706699529,0.5525753964141363,,1.7776554690211332,1.3601351359696419,1.0630343541116118,2.934181814840846,4.196000539517905,6.903781437065942,11.699493012989858,3.829204945176208,2.445984410848353,0.09628208696915051,4.026387735320554,0.7374801580745161,5.801490516378221,0.0
Exo: ChooseHints,17.21997761960025,17.37760635392825,43.54955013479715,4.46924642247604,2.497841996622255,24.286896956969798,29.422268742487308,27.69621829558118,3.3107014387438176,101.58134774203509,107.98281627318546,2.5048796356538716,0.7315986272601549,141.91816140731783,5.921721748400853,1.0234767053290217,0.5221112416764592,,1.7658501736580685,1.456878009463896,1.0728461236762976,3.7867497861984227,3.925665995329043,7.178431820542111,10.493744596085774,3.8534423858133526,2.568251386682248,0.09634271874053889,3.8562998984228227,0.6517060984460824,5.216638649413206,0.0
Exo: FromPlan,2.90023251759852,2.8957377716390766,61.68128850020014,1.1299909961868644,2.496748780792797,1.8094278427156476,35.28659153966522,3.0301238584943904,3.260347552397409,4.673104012604326,104.61045966709585,0.7133592736705577,0.7090096798212957,3.2112361457473244,2.5294345336354014,1.0221424392353475,0.48949726414747907,,1.0760826630495215,0.22147184498658404,1.0581272403744488,1.095129648989928,4.170891775082765,7.032469623316427,18.362388733228887,0.4887749077361532,,0.10104210987559456,,0.848669823787328,2.299000074881237,1.0
Exo: Naive,16.78040479053466,49.6313380094634,26.532863796343108,4.3297667689470405,2.4958124999999995,43.22912646745182,31.09225100801779,29.636118247426655,31.037752077706497,103.53390943701073,106.3227707621566,0.6702937976060935,0.7768410747307735,3.2050969872979294,5.054093400969041,1.0242104257531381,0.5525983044172214,,2.1247354342137985,1.300433886299421,1.0571185654660689,1.231341571560765,3.9641619759425764,0.43710576885679153,11.230487065505633,3.7583802512412303,3.358394336916518,0.09639758627374952,3.463360103087277,0.6515337882324025,4.335595423670628,0.0
Halide: AllHints,0.6500695417064267,,,,,,,27.27524412738921,,,,,0.39313533896672265,,7.325277768619565,0.38322024216283945,,,,0.71482332205468,,0.733658569643673,,0.5573674194915592,,1.1149139787119642,2.7729705553713506,,,,1.3327736546221587,0.0
Halide: ChooseHints,,13.53165956039862,,,,,,,,,,,,,1.6572040187661763,1.020752974867231,,,0.8753326553368624,0.6474764998476186,0.8985808768779291,0.4465647847592785,1.5737885894621113,0.5646712245265678,1.1871137845299677,0.6011508813277963,3.302456620641414,0.0014869277732146846,,,0.7282738566117233,0.0
