framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,EXTRALARGE,93.57697155941017,0.23191033333333333,21.701466666666665,tiramisu
c,AllHints,2mm,2,EXTRALARGE,98.58641779947574,0.22012633333333334,21.701466666666665,tiramisu
c,AllHints,2mm,3,EXTRALARGE,96.45996589311298,0.224979,21.701466666666665,tiramisu
c,AllHints,2mm,4,EXTRALARGE,49.21361802230564,0.44096466666666667,21.701466666666665,tiramisu
c,AllHints,2mm,5,EXTRALARGE,140.18401407343768,0.154807,21.701466666666665,tiramisu
c,ChooseHints,2mm,1,EXTRALARGE,91.37357054236583,0.23750266666666667,21.701466666666665,tiramisu
c,ChooseHints,2mm,2,EXTRALARGE,97.01176281258473,0.22369933333333333,21.701466666666665,tiramisu
c,ChooseHints,2mm,3,EXTRALARGE,96.79224524991822,0.22420666666666667,21.701466666666665,tiramisu
c,ChooseHints,2mm,4,EXTRALARGE,101.60433482530229,0.213588,21.701466666666665,tiramisu
c,ChooseHints,2mm,5,EXTRALARGE,102.21144879254204,0.21231933333333333,21.701466666666665,tiramisu
c,FromPlan,2mm,1,EXTRALARGE,7.4818006868081675,2.900567333333333,21.701466666666665,tiramisu
c,FromPlan,2mm,2,EXTRALARGE,6.826699840857417,3.178910333333333,21.701466666666665,tiramisu
c,FromPlan,2mm,3,EXTRALARGE,5.0991909673819515,4.255864666666667,21.701466666666665,tiramisu
c,FromPlan,2mm,4,EXTRALARGE,5.293393973695316,4.099726333333334,21.701466666666665,tiramisu
c,FromPlan,2mm,5,EXTRALARGE,6.265444817480006,3.463675333333333,21.701466666666665,tiramisu
c,Naive,2mm,1,EXTRALARGE,5.317714412948078,4.080976333333333,21.701466666666665,tiramisu
c,Naive,2mm,2,EXTRALARGE,2.6885394647822447,8.071842333333333,21.701466666666665,tiramisu
c,Naive,2mm,3,EXTRALARGE,2.697542812311151,8.044901666666666,21.701466666666665,tiramisu
c,Naive,2mm,4,EXTRALARGE,0.8260287489581924,26.272047666666666,21.701466666666665,tiramisu
c,Naive,2mm,5,EXTRALARGE,2.665771966851339,8.140781333333333,21.701466666666665,tiramisu
c,standard,2mm,1,EXTRALARGE,0.8367246774133495,25.936209666666667,21.701466666666665,tiramisu
exo,AllHints,2mm,2,EXTRALARGE,2.59841033533871,8.351824333333333,21.701466666666665,tiramisu
exo,AllHints,2mm,3,EXTRALARGE,96.26442390153598,0.225436,21.701466666666665,tiramisu
exo,AllHints,2mm,4,EXTRALARGE,100.31587349035584,0.21633133333333332,21.701466666666665,tiramisu
exo,AllHints,2mm,5,EXTRALARGE,47.30351838827242,0.45877066666666666,21.701466666666665,tiramisu
exo,ChooseHints,2mm,1,EXTRALARGE,36.74059058624087,0.5906673333333333,21.701466666666665,tiramisu
exo,ChooseHints,2mm,2,EXTRALARGE,56.72162455087525,0.382596,21.701466666666665,tiramisu
exo,ChooseHints,2mm,3,EXTRALARGE,101.58134774203513,0.21363633333333332,21.701466666666665,tiramisu
exo,ChooseHints,2mm,4,EXTRALARGE,42.59939514255765,0.5094313333333333,21.701466666666665,tiramisu
exo,ChooseHints,2mm,5,EXTRALARGE,99.8031665051937,0.21744266666666667,21.701466666666665,tiramisu
exo,FromPlan,2mm,1,EXTRALARGE,4.673104012604326,4.643908333333333,21.701466666666665,tiramisu
exo,FromPlan,2mm,3,EXTRALARGE,4.289635314055525,5.0590470000000005,21.701466666666665,tiramisu
exo,Naive,2mm,1,EXTRALARGE,103.53390943701078,0.20960733333333334,21.701466666666665,tiramisu
exo,Naive,2mm,2,EXTRALARGE,46.21745297283789,0.4695513333333334,21.701466666666665,tiramisu
exo,Naive,2mm,5,EXTRALARGE,42.83542111742231,0.5066243333333333,21.701466666666665,tiramisu
exo,standard,2mm,1,EXTRALARGE,0.8270565655119504,26.239398333333337,21.701466666666665,tiramisu
exo,standard,2mm,2,EXTRALARGE,0.8213647383814707,26.421229999999998,21.701466666666665,tiramisu
exo,standard,2mm,3,EXTRALARGE,0.8278083404051488,26.215569,21.701466666666665,tiramisu
exo,standard,2mm,4,EXTRALARGE,0.8320150960022382,26.083020333333334,21.701466666666665,tiramisu
exo,standard,2mm,5,EXTRALARGE,0.8360627997141962,25.956742333333334,21.701466666666665,tiramisu
halide,AllHints,2mm,2,EXTRALARGE,49.24734566425716,0.44066266666666665,21.701466666666665,tiramisu
halide,AllHints,2mm,5,EXTRALARGE,80.91493568878069,0.26820099999999997,21.701466666666665,tiramisu
halide,ChooseHints,2mm,1,EXTRALARGE,55.046287332346346,0.3942403333333333,21.701466666666665,tiramisu
halide,ChooseHints,2mm,2,EXTRALARGE,54.08222601021429,0.40126799999999996,21.701466666666665,tiramisu
halide,ChooseHints,2mm,3,EXTRALARGE,80.08325143088396,0.27098633333333333,21.701466666666665,tiramisu
halide,ChooseHints,2mm,5,EXTRALARGE,46.10065124275698,0.470741,21.701466666666665,tiramisu
halide,FromPlan,2mm,2,EXTRALARGE,83.83454677033461,0.2588606666666667,21.701466666666665,tiramisu
halide,FromPlan,2mm,4,EXTRALARGE,81.35782150725484,0.266741,21.701466666666665,tiramisu
halide,FromPlan,2mm,5,EXTRALARGE,84.0596925508262,0.25816733333333336,21.701466666666665,tiramisu
halide,Naive,2mm,2,EXTRALARGE,48.974611652311275,0.44311666666666666,21.701466666666665,tiramisu
halide,Naive,2mm,4,EXTRALARGE,45.21082375359197,0.480006,21.701466666666665,tiramisu
halide,Naive,2mm,5,EXTRALARGE,46.68936673130543,0.46480533333333335,21.701466666666665,tiramisu
halide,standard,2mm,1,EXTRALARGE,0.7857564795545257,27.618565333333333,21.701466666666665,tiramisu
halide,standard,2mm,2,EXTRALARGE,1.9022705176032133,11.408191666666667,21.701466666666665,tiramisu
halide,standard,2mm,3,EXTRALARGE,0.8381751736727066,25.891326000000003,21.701466666666665,tiramisu
noarr,AllHints,2mm,1,EXTRALARGE,2.4722709501783733,8.777948333333333,21.701466666666665,tiramisu
noarr,AllHints,2mm,2,EXTRALARGE,88.64109183195546,0.244824,21.701466666666665,tiramisu
noarr,AllHints,2mm,3,EXTRALARGE,2.4470151777604428,8.868546,21.701466666666665,tiramisu
noarr,AllHints,2mm,4,EXTRALARGE,2.4608985490373656,8.818513333333334,21.701466666666665,tiramisu
noarr,AllHints,2mm,5,EXTRALARGE,2.462420834832843,8.813061666666668,21.701466666666665,tiramisu
noarr,ChooseHints,2mm,1,EXTRALARGE,2.459419859421355,8.823815333333334,21.701466666666665,tiramisu
noarr,ChooseHints,2mm,2,EXTRALARGE,2.414515158254838,8.987919,21.701466666666665,tiramisu
noarr,ChooseHints,2mm,3,EXTRALARGE,2.430204285366284,8.929893999999999,21.701466666666665,tiramisu
noarr,ChooseHints,2mm,4,EXTRALARGE,2.454950739142875,8.839878666666666,21.701466666666665,tiramisu
noarr,ChooseHints,2mm,5,EXTRALARGE,2.433161806396271,8.919039666666666,21.701466666666665,tiramisu
noarr,FromPlan,2mm,1,EXTRALARGE,1.1405095487306969,19.02786933333333,21.701466666666665,tiramisu
noarr,FromPlan,2mm,2,EXTRALARGE,0.8329467195004929,26.053847333333334,21.701466666666665,tiramisu
noarr,FromPlan,2mm,3,EXTRALARGE,0.9568469160159763,22.680186666666668,21.701466666666665,tiramisu
noarr,FromPlan,2mm,4,EXTRALARGE,1.1356822889006994,19.108748000000002,21.701466666666665,tiramisu
noarr,FromPlan,2mm,5,EXTRALARGE,1.1482145509233392,18.900184333333332,21.701466666666665,tiramisu
noarr,Naive,2mm,1,EXTRALARGE,2.439356670841144,8.896389333333333,21.701466666666665,tiramisu
noarr,Naive,2mm,2,EXTRALARGE,2.445217129244691,8.875067333333332,21.701466666666665,tiramisu
noarr,Naive,2mm,3,EXTRALARGE,1.085859115282107,19.985527,21.701466666666665,tiramisu
noarr,Naive,2mm,4,EXTRALARGE,2.4718144868761214,8.779569333333333,21.701466666666665,tiramisu
noarr,Naive,2mm,5,EXTRALARGE,2.477180658202155,8.760550666666667,21.701466666666665,tiramisu
noarr,standard,2mm,1,EXTRALARGE,0.8233611039365217,26.35716766666667,21.701466666666665,tiramisu
noarr,standard,2mm,2,EXTRALARGE,2.4720245347990826,8.778823333333333,21.701466666666665,tiramisu
noarr,standard,2mm,3,EXTRALARGE,0.8260063738007573,26.27275933333333,21.701466666666665,tiramisu
noarr,standard,2mm,4,EXTRALARGE,2.4545322041891016,8.841386,21.701466666666665,tiramisu
noarr,standard,2mm,5,EXTRALARGE,0.8248122849045075,26.310794666666666,21.701466666666665,tiramisu
tiramisu,standard,2mm,1,EXTRALARGE,1.0,21.701466666666665,21.701466666666665,tiramisu
c,AllHints,3mm,1,EXTRALARGE,102.00248004832913,0.36692833333333336,37.4276,tiramisu
c,AllHints,3mm,2,EXTRALARGE,103.77846604316107,0.360649,37.4276,tiramisu
c,AllHints,3mm,4,EXTRALARGE,99.47155944446857,0.3762643333333333,37.4276,tiramisu
c,AllHints,3mm,5,EXTRALARGE,60.783726737730824,0.6157503333333333,37.4276,tiramisu
c,ChooseHints,3mm,1,EXTRALARGE,102.20656170153116,0.36619566666666664,37.4276,tiramisu
c,ChooseHints,3mm,2,EXTRALARGE,102.68785244339414,0.3644793333333333,37.4276,tiramisu
c,ChooseHints,3mm,3,EXTRALARGE,104.41356710180533,0.35845533333333335,37.4276,tiramisu
c,ChooseHints,3mm,4,EXTRALARGE,99.78839486708692,0.37506966666666663,37.4276,tiramisu
c,FromPlan,3mm,1,EXTRALARGE,5.815901172339999,6.435391333333333,37.4276,tiramisu
c,FromPlan,3mm,2,EXTRALARGE,167.38241186853026,0.22360533333333335,37.4276,tiramisu
c,FromPlan,3mm,3,EXTRALARGE,7.0903967681529645,5.278632666666667,37.4276,tiramisu
c,FromPlan,3mm,4,EXTRALARGE,6.8552898922223635,5.4596670000000005,37.4276,tiramisu
c,FromPlan,3mm,5,EXTRALARGE,5.782917929523912,6.4720960000000005,37.4276,tiramisu
c,Naive,3mm,1,EXTRALARGE,3.2077101968387356,11.668011666666667,37.4276,tiramisu
c,Naive,3mm,2,EXTRALARGE,7.366282959899174,5.0809343333333326,37.4276,tiramisu
c,Naive,3mm,3,EXTRALARGE,3.1917419290284363,11.726386666666665,37.4276,tiramisu
c,Naive,3mm,4,EXTRALARGE,3.1975578420884374,11.705058,37.4276,tiramisu
c,Naive,3mm,5,EXTRALARGE,3.0826758650454193,12.14127,37.4276,tiramisu
c,standard,3mm,1,EXTRALARGE,0.8697437865160991,43.032903,37.4276,tiramisu
exo,AllHints,3mm,3,EXTRALARGE,96.00102599179206,0.38986666666666664,37.4276,tiramisu
