data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,halide,ChooseHints,5,26,1,26,17,0.6538461538461539,3.370342042346333,1.1934331056014373,0.873067028303896,13.86610387580479,17,2.1694974330122143,116.94974330122143,tiramisu,130,34,96,44,46,5,1,0
DOUBLE,halide,FromPlan,1,26,5,130,28,0.2153846153846154,2.2204117065394122,1.591212049938902,0.43330403870081935,12.212411746391151,28,1.1314835206296339,13.148352062963387,tiramisu,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,2,26,10,260,91,0.35,2.523921396388511,1.6575899713585984,0.44548137063733523,40.26791019554589,91,1.3929374189068215,39.293741890682156,tiramisu,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,3,26,10,260,117,0.45,2.7525341206789515,1.6575899713585984,0.4547950892043383,41.97266898882767,117,1.6284257225812242,62.842572258122416,tiramisu,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,4,26,5,130,68,0.5230769230769231,2.8956175834931144,1.6575899713585984,0.4547950892043383,45.51498115685766,68,1.8188094028798703,81.88094028798703,tiramisu,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,5,26,1,26,15,0.5769230769230769,2.8744351445297105,1.6575899713585984,0.6210846706944178,29.501248295476934,15,1.9411523538715192,94.11523538715191,tiramisu,130,28,102,40,61,1,0,0
DOUBLE,halide,Naive,1,26,5,130,42,0.3230769230769231,4.060214771019446,3.3674990425496643,0.9630820573846575,22.450548715230962,42,1.529788429970592,52.978842997059196,tiramisu,130,42,88,36,43,6,3,0
DOUBLE,halide,Naive,2,26,10,260,132,0.5076923076923077,4.262496445657034,3.3674990425496643,0.9442681475604918,25.536659688716174,132,2.1530029402922883,115.30029402922884,tiramisu,130,42,88,36,43,6,3,0
DOUBLE,halide,Naive,3,26,10,260,160,0.6153846153846154,4.334908934501039,3.01676530123187,0.9442681475604918,29.216996322605798,160,2.631790397054314,163.1790397054314,tiramisu,130,42,88,36,43,6,3,0
DOUBLE,halide,Naive,4,26,5,130,89,0.6846153846153846,4.266424371758655,3.01676530123187,0.9442681475604918,40.25800622427467,89,2.9707376513710377,197.07376513710378,tiramisu,130,42,88,36,43,6,3,0
