framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
exo,FromPlan,3,30,10,300,240,0.8,1.2312135786250253,1.1229319295521807,0.9002995293110825,3.252180544962907,240,1.6406457906853258,64.06457906853258,c,150,67,83,82,0,1,0,0
exo,FromPlan,4,30,5,150,130,0.8666666666666667,1.3068127876203324,1.1295012664707387,0.9015025041736228,3.263609875785922,130,1.771618687460394,77.1618687460394,c,150,67,83,82,0,1,0,0
exo,FromPlan,5,30,1,30,27,0.9,1.4066329697700188,1.630687995030284,0.9077258897679708,3.2753205559006586,27,1.8879196617787255,88.79196617787255,c,150,67,83,82,0,1,0,0
exo,Naive,1,30,5,150,93,0.62,1.5989896015731815,1.1547443719755943,0.8718854276094825,3.4443759087104024,93,1.6234549359353236,62.34549359353237,c,150,93,57,52,0,5,0,0
exo,Naive,2,30,10,300,245,0.8166666666666667,1.9579208242038604,1.3956913706808176,0.9974272819011499,3.536460689405591,245,2.159665483027479,115.96654830274788,c,150,93,57,52,0,5,0,0
exo,Naive,3,30,10,300,268,0.8933333333333333,2.2376484340518963,2.200501253132832,1.0050377833753148,4.781172394782982,268,2.5300274297076686,153.00274297076686,c,150,93,57,52,0,5,0,0
exo,Naive,4,30,5,150,140,0.9333333333333333,2.39813203634359,2.241420281770252,1.0112359550561798,5.968031407739765,140,2.764756822817272,176.4756822817272,c,150,93,57,52,0,5,0,0
exo,Naive,5,30,1,30,29,0.9666666666666667,2.49533626740382,2.2420998227997635,1.0112359550561798,5.968031407739765,29,2.959218454470902,195.92184544709022,c,150,93,57,52,0,5,0,0
halide,AllHints,1,30,5,150,37,0.24666666666666667,0.5927782182722753,0.6920369555653323,0.17358878050098633,2.2303454979950588,37,1.1176796857788092,11.767968577880916,c,150,37,113,50,57,6,0,0
halide,AllHints,2,30,10,300,112,0.37333333333333335,0.6570345519365359,0.6920369555653323,0.17749606366056325,2.4595924104005618,112,1.1993917423433886,19.939174234338864,c,150,37,113,50,57,6,0,0
halide,AllHints,3,30,10,300,137,0.45666666666666667,0.6721648627634585,0.6920369555653323,0.21141343607031057,2.4595924104005618,137,1.2598883069567592,25.988830695675922,c,150,37,113,50,57,6,0,0
halide,AllHints,4,30,5,150,76,0.5066666666666667,0.6904317799363064,0.7083503972845162,0.21141343607031057,2.5059345309957655,76,1.2988939602448888,29.889396024488878,c,150,37,113,50,57,6,0,0
halide,AllHints,5,30,1,30,16,0.5333333333333333,0.719189449821676,0.7083503972845162,0.2492997733679313,2.5059345309957655,16,1.3176194932315954,31.761949323159545,c,150,37,113,50,57,6,0,0
halide,ChooseHints,1,30,5,150,41,0.2733333333333333,0.4709428282328262,0.6082296578234773,0.17697987875661036,1.5135267354826085,41,1.0897963181657453,8.979631816574528,c,150,41,109,47,57,5,0,0
halide,ChooseHints,2,30,10,300,121,0.4033333333333333,0.5714348909347245,0.6344913151364764,0.19294003868471957,1.7555467287068036,121,1.1720774795956506,17.207747959565054,c,150,41,109,47,57,5,0,0
halide,ChooseHints,3,30,10,300,145,0.48333333333333334,0.613300360851822,1.058257377493006,0.2627308639733009,1.873713342671937,145,1.2491543131373157,24.915431313731574,c,150,41,109,47,57,5,0,0
halide,ChooseHints,4,30,5,150,82,0.5466666666666666,0.6297851197311344,1.058257377493006,0.2103877450068649,2.4674847738317687,82,1.3222665282311314,32.22665282311314,c,150,41,109,47,57,5,0,0
halide,ChooseHints,5,30,1,30,18,0.6,0.6331735994995413,1.071456891388607,0.21607005992484504,2.471225894162389,18,1.390819067868142,39.0819067868142,c,150,41,109,47,57,5,0,0
halide,FromPlan,1,30,5,150,38,0.25333333333333335,0.5794768490499491,0.8948948010757072,0.18462164234664344,1.5196387202222263,38,1.0823887000495929,8.238870004959287,c,150,38,112,42,69,1,0,0
halide,FromPlan,2,30,10,300,114,0.38,0.5907744753032749,1.0192496562561384,0.18436474449132678,1.5616772467515279,114,1.1443343555487688,14.433435554876883,c,150,38,112,42,69,1,0,0
halide,FromPlan,3,30,10,300,140,0.4666666666666667,0.5861763829894515,1.0192496562561384,0.18436474449132678,1.6704924663767822,140,1.1862760567197619,18.627605671976188,c,150,38,112,42,69,1,0,0
halide,FromPlan,4,30,5,150,79,0.5266666666666666,0.58287723682911,0.8789404553415062,0.18436474449132678,1.5971533405124316,79,1.209432489253584,20.943248925358393,c,150,38,112,42,69,1,0,0
