framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,LARGE,114.05160124042857,0.022680333333333334,2.5867283333333333,c
c,AllHints,2mm,2,LARGE,126.22497112835276,0.020493,2.5867283333333333,c
c,AllHints,2mm,3,LARGE,120.21975213013168,0.021516666666666667,2.5867283333333333,c
c,AllHints,2mm,4,LARGE,30.6338005929236,0.08444033333333334,2.5867283333333333,c
c,AllHints,2mm,5,LARGE,97.09698205750608,0.026640666666666663,2.5867283333333333,c
c,ChooseHints,2mm,1,LARGE,134.2244227276658,0.01927166666666667,2.5867283333333333,c
c,ChooseHints,2mm,2,LARGE,141.82920588504066,0.018238333333333332,2.5867283333333333,c
c,ChooseHints,2mm,3,LARGE,140.96612170753858,0.01835,2.5867283333333333,c
c,ChooseHints,2mm,4,LARGE,139.29358654484753,0.01857033333333333,2.5867283333333333,c
c,ChooseHints,2mm,5,LARGE,134.52458135422805,0.019228666666666668,2.5867283333333333,c
c,FromPlan,2mm,1,LARGE,7.526465661804001,0.3436843333333333,2.5867283333333333,c
c,FromPlan,2mm,2,LARGE,5.871246482821339,0.4405756666666667,2.5867283333333333,c
c,FromPlan,2mm,3,LARGE,6.661543295136245,0.38830766666666666,2.5867283333333333,c
c,FromPlan,2mm,4,LARGE,6.702671071667638,0.385925,2.5867283333333333,c
c,FromPlan,2mm,5,LARGE,6.629384387488531,0.39019133333333333,2.5867283333333333,c
c,Naive,2mm,1,LARGE,5.8882689660719345,0.439302,2.5867283333333333,c
c,Naive,2mm,2,LARGE,4.602258136639922,0.5620563333333334,2.5867283333333333,c
c,Naive,2mm,3,LARGE,4.509195110429067,0.5736563333333333,2.5867283333333333,c
c,Naive,2mm,4,LARGE,1.0088102393878227,2.564137666666667,2.5867283333333333,c
c,Naive,2mm,5,LARGE,4.575718373606753,0.5653163333333334,2.5867283333333333,c
c,standard,2mm,1,LARGE,1.0,2.5867283333333333,2.5867283333333333,c
exo,AllHints,2mm,2,LARGE,4.494817182303353,0.5754913333333334,2.5867283333333333,c
exo,AllHints,2mm,3,LARGE,118.13522812038545,0.021896333333333334,2.5867283333333333,c
exo,AllHints,2mm,4,LARGE,105.89194094208831,0.024428000000000002,2.5867283333333333,c
exo,AllHints,2mm,5,LARGE,60.111272918812986,0.04303233333333333,2.5867283333333333,c
exo,ChooseHints,2mm,1,LARGE,38.54000913813483,0.067118,2.5867283333333333,c
exo,ChooseHints,2mm,2,LARGE,47.118522116639845,0.054898333333333334,2.5867283333333333,c
exo,ChooseHints,2mm,3,LARGE,129.15559882830703,0.020028,2.5867283333333333,c
exo,ChooseHints,2mm,4,LARGE,37.81121641045631,0.06841166666666666,2.5867283333333333,c
exo,ChooseHints,2mm,5,LARGE,124.30815192144426,0.020808999999999998,2.5867283333333333,c
exo,FromPlan,2mm,1,LARGE,4.343150522396914,0.595588,2.5867283333333333,c
exo,FromPlan,2mm,3,LARGE,4.492527298978668,0.5757846666666667,2.5867283333333333,c
exo,Naive,2mm,1,LARGE,131.5999355582689,0.019656,2.5867283333333333,c
exo,Naive,2mm,2,LARGE,38.4679845933446,0.06724366666666666,2.5867283333333333,c
exo,Naive,2mm,5,LARGE,39.49846794388908,0.06548933333333333,2.5867283333333333,c
exo,standard,2mm,1,LARGE,0.9857875937523898,2.624022,2.5867283333333333,c
exo,standard,2mm,2,LARGE,0.9830983328265938,2.6311999999999998,2.5867283333333333,c
exo,standard,2mm,3,LARGE,0.9856785339448288,2.6243123333333336,2.5867283333333333,c
exo,standard,2mm,4,LARGE,0.9823133383325476,2.633302666666667,2.5867283333333333,c
exo,standard,2mm,5,LARGE,0.9832823183318355,2.6307076666666664,2.5867283333333333,c
halide,FromPlan,2mm,4,LARGE,60.32904198832319,0.042877,2.5867283333333333,c
halide,standard,2mm,1,LARGE,0.9337610964211691,2.770225,2.5867283333333333,c
halide,standard,2mm,2,LARGE,2.3124363797168406,1.118616,2.5867283333333333,c
halide,standard,2mm,3,LARGE,1.0052891717910146,2.5731186666666668,2.5867283333333333,c
noarr,AllHints,2mm,1,LARGE,3.9633101226451806,0.6526686666666667,2.5867283333333333,c
noarr,AllHints,2mm,2,LARGE,102.46768251620827,0.02524433333333333,2.5867283333333333,c
noarr,AllHints,2mm,3,LARGE,3.894975200240118,0.6641193333333333,2.5867283333333333,c
noarr,AllHints,2mm,4,LARGE,3.956060734280386,0.6538646666666666,2.5867283333333333,c
noarr,AllHints,2mm,5,LARGE,3.8832670708304033,0.6661216666666667,2.5867283333333333,c
noarr,ChooseHints,2mm,1,LARGE,3.891084814601249,0.6647833333333333,2.5867283333333333,c
noarr,ChooseHints,2mm,2,LARGE,3.9265911929063972,0.658772,2.5867283333333333,c
noarr,ChooseHints,2mm,3,LARGE,3.9205347764868503,0.6597896666666666,2.5867283333333333,c
noarr,ChooseHints,2mm,4,LARGE,3.8908272925000076,0.6648273333333333,2.5867283333333333,c
noarr,ChooseHints,2mm,5,LARGE,3.9401722464133098,0.6565013333333334,2.5867283333333333,c
noarr,FromPlan,2mm,1,LARGE,1.0847347767882916,2.3846643333333333,2.5867283333333333,c
noarr,FromPlan,2mm,2,LARGE,0.7975583989479058,3.243309,2.5867283333333333,c
noarr,FromPlan,2mm,3,LARGE,0.9136154775958217,2.8313096666666664,2.5867283333333333,c
noarr,FromPlan,2mm,4,LARGE,1.4165967512515407,1.826016,2.5867283333333333,c
noarr,FromPlan,2mm,5,LARGE,1.102276615688062,2.3467143333333333,2.5867283333333333,c
noarr,Naive,2mm,1,LARGE,3.9639215121387092,0.652568,2.5867283333333333,c
noarr,Naive,2mm,2,LARGE,3.894146474626928,0.6642606666666667,2.5867283333333333,c
noarr,Naive,2mm,3,LARGE,1.113161341574165,2.3237676666666665,2.5867283333333333,c
noarr,Naive,2mm,4,LARGE,3.8928278864304575,0.6644856666666666,2.5867283333333333,c
noarr,Naive,2mm,5,LARGE,3.904314869450068,0.6625306666666667,2.5867283333333333,c
noarr,standard,2mm,1,LARGE,0.9932188829446498,2.604389,2.5867283333333333,c
noarr,standard,2mm,2,LARGE,3.92627729987847,0.6588246666666667,2.5867283333333333,c
