framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,EXTRALARGE,121.64875222173808,0.21267133333333332,25.871202333333333,c
c,AllHints,2mm,2,EXTRALARGE,116.54132212170126,0.22199166666666667,25.871202333333333,c
c,AllHints,2mm,3,EXTRALARGE,119.25272228052359,0.21694433333333332,25.871202333333333,c
c,AllHints,2mm,4,EXTRALARGE,58.77721434245811,0.44015699999999996,25.871202333333333,c
c,AllHints,2mm,5,EXTRALARGE,167.49089751613113,0.1544633333333333,25.871202333333333,c
c,ChooseHints,2mm,1,EXTRALARGE,116.17620811055163,0.22268933333333332,25.871202333333333,c
c,ChooseHints,2mm,2,EXTRALARGE,117.91922278115992,0.21939766666666669,25.871202333333333,c
c,ChooseHints,2mm,3,EXTRALARGE,116.99579582386176,0.22112933333333332,25.871202333333333,c
c,ChooseHints,2mm,4,EXTRALARGE,119.30679991022814,0.216846,25.871202333333333,c
c,ChooseHints,2mm,5,EXTRALARGE,122.2296175324655,0.21166066666666664,25.871202333333333,c
c,FromPlan,2mm,1,EXTRALARGE,8.903379364300037,2.9057733333333338,25.871202333333333,c
c,FromPlan,2mm,2,EXTRALARGE,8.113474117850966,3.188671333333333,25.871202333333333,c
c,FromPlan,2mm,3,EXTRALARGE,6.100928852923825,4.240535,25.871202333333333,c
c,FromPlan,2mm,4,EXTRALARGE,6.377505207314341,4.0566336666666665,25.871202333333333,c
c,FromPlan,2mm,5,EXTRALARGE,7.443641516076837,3.4756110000000002,25.871202333333333,c
c,Naive,2mm,1,EXTRALARGE,6.31585480116927,4.096231333333333,25.871202333333333,c
c,Naive,2mm,2,EXTRALARGE,3.1818248231229895,8.130932333333334,25.871202333333333,c
c,Naive,2mm,3,EXTRALARGE,3.190805537971288,8.108047333333333,25.871202333333333,c
c,Naive,2mm,4,EXTRALARGE,0.9753067354837722,26.526221333333336,25.871202333333333,c
c,Naive,2mm,5,EXTRALARGE,3.187202201806351,8.117213999999999,25.871202333333333,c
c,standard,2mm,1,EXTRALARGE,1.0,25.871202333333333,25.871202333333333,c
exo,AllHints,2mm,2,EXTRALARGE,3.0509932465367866,8.4796,25.871202333333333,c
exo,AllHints,2mm,3,EXTRALARGE,117.87248160084074,0.2194846666666667,25.871202333333333,c
exo,AllHints,2mm,4,EXTRALARGE,125.19414110261215,0.20664866666666667,25.871202333333333,c
exo,AllHints,2mm,5,EXTRALARGE,59.07597848367284,0.437931,25.871202333333333,c
exo,ChooseHints,2mm,1,EXTRALARGE,43.547443523088724,0.5940923333333333,25.871202333333333,c
exo,ChooseHints,2mm,2,EXTRALARGE,68.01099814930353,0.3803973333333333,25.871202333333333,c
exo,ChooseHints,2mm,3,EXTRALARGE,119.81883203295057,0.21591933333333335,25.871202333333333,c
exo,ChooseHints,2mm,4,EXTRALARGE,57.8683911306888,0.4470696666666667,25.871202333333333,c
exo,ChooseHints,2mm,5,EXTRALARGE,121.39322319142515,0.21311899999999998,25.871202333333333,c
exo,FromPlan,2mm,1,EXTRALARGE,5.602026524265407,4.618186333333333,25.871202333333333,c
exo,FromPlan,2mm,3,EXTRALARGE,5.110704865209695,5.062159333333333,25.871202333333333,c
exo,Naive,2mm,1,EXTRALARGE,122.1445947902503,0.211808,25.871202333333333,c
exo,Naive,2mm,2,EXTRALARGE,54.76004840052492,0.4724466666666667,25.871202333333333,c
exo,Naive,2mm,5,EXTRALARGE,53.33568376934712,0.4850636666666666,25.871202333333333,c
exo,standard,2mm,1,EXTRALARGE,0.9843907688146813,26.281435333333334,25.871202333333333,c
exo,standard,2mm,2,EXTRALARGE,0.9958197529663201,25.979804333333334,25.871202333333333,c
exo,standard,2mm,3,EXTRALARGE,0.9935241518516178,26.039832333333333,25.871202333333333,c
exo,standard,2mm,4,EXTRALARGE,0.9963529988690294,25.9659,25.871202333333333,c
exo,standard,2mm,5,EXTRALARGE,0.989357879723969,26.149488333333334,25.871202333333333,c
halide,AllHints,2mm,2,EXTRALARGE,59.10495077100922,0.4377163333333334,25.871202333333333,c
halide,AllHints,2mm,5,EXTRALARGE,99.74939402585316,0.25936200000000004,25.871202333333333,c
halide,ChooseHints,2mm,1,EXTRALARGE,65.63612922976483,0.394161,25.871202333333333,c
halide,ChooseHints,2mm,2,EXTRALARGE,66.31635129200224,0.390118,25.871202333333333,c
halide,ChooseHints,2mm,3,EXTRALARGE,101.3286703335296,0.25531966666666667,25.871202333333333,c
halide,ChooseHints,2mm,5,EXTRALARGE,55.438330313093076,0.46666633333333335,25.871202333333333,c
halide,FromPlan,2mm,2,EXTRALARGE,99.71479246000544,0.259452,25.871202333333333,c
halide,FromPlan,2mm,4,EXTRALARGE,107.75163022125471,0.24010033333333336,25.871202333333333,c
halide,FromPlan,2mm,5,EXTRALARGE,99.8254736698594,0.25916433333333333,25.871202333333333,c
halide,Naive,2mm,2,EXTRALARGE,57.663783240017594,0.448656,25.871202333333333,c
halide,Naive,2mm,4,EXTRALARGE,55.314347066608605,0.46771233333333334,25.871202333333333,c
halide,Naive,2mm,5,EXTRALARGE,54.35343497604596,0.475981,25.871202333333333,c
halide,standard,2mm,1,EXTRALARGE,0.9437310492723023,27.413745000000002,25.871202333333333,c
halide,standard,2mm,2,EXTRALARGE,2.2654497088137777,11.419897,25.871202333333333,c
halide,standard,2mm,3,EXTRALARGE,0.9944979564663855,26.014334333333334,25.871202333333333,c
noarr,AllHints,2mm,1,EXTRALARGE,2.9184883151204213,8.86459,25.871202333333333,c
noarr,AllHints,2mm,2,EXTRALARGE,105.74276994761473,0.24466166666666667,25.871202333333333,c
noarr,AllHints,2mm,3,EXTRALARGE,2.924981315058118,8.844912,25.871202333333333,c
noarr,AllHints,2mm,4,EXTRALARGE,2.9417341226512326,8.794541333333333,25.871202333333333,c
noarr,AllHints,2mm,5,EXTRALARGE,2.921068354527376,8.856760333333334,25.871202333333333,c
noarr,ChooseHints,2mm,1,EXTRALARGE,2.956088003308105,8.751837666666667,25.871202333333333,c
noarr,ChooseHints,2mm,2,EXTRALARGE,2.9524824578728746,8.762525333333334,25.871202333333333,c
noarr,ChooseHints,2mm,3,EXTRALARGE,2.9119023702256457,8.884639333333332,25.871202333333333,c
noarr,ChooseHints,2mm,4,EXTRALARGE,2.955068184239348,8.754858,25.871202333333333,c
noarr,ChooseHints,2mm,5,EXTRALARGE,2.918517946114652,8.8645,25.871202333333333,c
noarr,FromPlan,2mm,1,EXTRALARGE,1.3595282094072911,19.029544333333334,25.871202333333333,c
noarr,FromPlan,2mm,2,EXTRALARGE,0.9935667081190418,26.038717000000002,25.871202333333333,c
noarr,FromPlan,2mm,3,EXTRALARGE,1.141712354490845,22.660000333333333,25.871202333333333,c
noarr,FromPlan,2mm,4,EXTRALARGE,1.3428893438109477,19.265327,25.871202333333333,c
noarr,FromPlan,2mm,5,EXTRALARGE,1.3689024785472297,18.899229666666667,25.871202333333333,c
noarr,Naive,2mm,1,EXTRALARGE,2.926612116538681,8.839983333333334,25.871202333333333,c
noarr,Naive,2mm,2,EXTRALARGE,2.9089205374262965,8.893746666666667,25.871202333333333,c
noarr,Naive,2mm,3,EXTRALARGE,1.2977388357176776,19.9356,25.871202333333333,c
noarr,Naive,2mm,4,EXTRALARGE,2.912784054552585,8.88195,25.871202333333333,c
noarr,Naive,2mm,5,EXTRALARGE,2.938517678540349,8.804167666666666,25.871202333333333,c
noarr,standard,2mm,1,EXTRALARGE,0.9961423322026105,25.971391333333333,25.871202333333333,c
noarr,standard,2mm,2,EXTRALARGE,2.922717797127095,8.851762,25.871202333333333,c
noarr,standard,2mm,3,EXTRALARGE,0.992424664773991,26.068681333333334,25.871202333333333,c
noarr,standard,2mm,4,EXTRALARGE,2.9120704042190604,8.884126666666667,25.871202333333333,c
noarr,standard,2mm,5,EXTRALARGE,0.996382980777442,25.965118666666665,25.871202333333333,c
c,AllHints,3mm,1,EXTRALARGE,119.38391729609405,0.3626753333333333,43.297602000000005,c
c,AllHints,3mm,2,EXTRALARGE,119.9251105144786,0.3610386666666667,43.297602000000005,c
c,AllHints,3mm,4,EXTRALARGE,115.74433431737805,0.37407966666666664,43.297602000000005,c
c,AllHints,3mm,5,EXTRALARGE,70.08632372286365,0.6177753333333333,43.297602000000005,c
c,ChooseHints,3mm,1,EXTRALARGE,117.09122262987572,0.36977666666666664,43.297602000000005,c
c,ChooseHints,3mm,2,EXTRALARGE,118.03597434142911,0.366817,43.297602000000005,c
c,ChooseHints,3mm,3,EXTRALARGE,120.80658064960154,0.3584043333333333,43.297602000000005,c
c,ChooseHints,3mm,4,EXTRALARGE,116.84244017227793,0.37056400000000006,43.297602000000005,c
c,FromPlan,3mm,1,EXTRALARGE,6.729504028289729,6.4339960000000005,43.297602000000005,c
c,FromPlan,3mm,2,EXTRALARGE,192.53618739448092,0.22488033333333335,43.297602000000005,c
c,FromPlan,3mm,3,EXTRALARGE,8.30186604839585,5.215406,43.297602000000005,c
c,FromPlan,3mm,4,EXTRALARGE,7.933621532955855,5.4574826666666665,43.297602000000005,c
c,FromPlan,3mm,5,EXTRALARGE,6.731516300240805,6.4320726666666665,43.297602000000005,c
c,Naive,3mm,1,EXTRALARGE,3.6581249271819622,11.836009666666667,43.297602000000005,c
c,Naive,3mm,2,EXTRALARGE,8.50411896474458,5.0913683333333335,43.297602000000005,c
c,Naive,3mm,3,EXTRALARGE,3.6514582550550205,11.857619333333332,43.297602000000005,c
c,Naive,3mm,4,EXTRALARGE,3.640227464321764,11.894202333333332,43.297602000000005,c
c,Naive,3mm,5,EXTRALARGE,3.5281709359039257,12.271968333333334,43.297602000000005,c
c,standard,3mm,1,EXTRALARGE,1.0,43.297602000000005,43.297602000000005,c
exo,AllHints,3mm,3,EXTRALARGE,111.14983211081714,0.38954266666666665,43.297602000000005,c
exo,AllHints,3mm,4,EXTRALARGE,51.26362803987656,0.8446066666666666,43.297602000000005,c
exo,ChooseHints,3mm,1,EXTRALARGE,120.0126449886633,0.3607753333333334,43.297602000000005,c
exo,ChooseHints,3mm,2,EXTRALARGE,125.0113623239735,0.34634933333333334,43.297602000000005,c
exo,ChooseHints,3mm,3,EXTRALARGE,120.85120243837086,0.358272,43.297602000000005,c
exo,ChooseHints,3mm,4,EXTRALARGE,124.60602171085196,0.34747600000000006,43.297602000000005,c
exo,FromPlan,3mm,3,EXTRALARGE,5.718054959494428,7.572085666666666,43.297602000000005,c
exo,FromPlan,3mm,4,EXTRALARGE,120.91014919593557,0.3580973333333333,43.297602000000005,c
exo,FromPlan,3mm,5,EXTRALARGE,5.718384223534907,7.571649666666667,43.297602000000005,c
exo,Naive,3mm,1,EXTRALARGE,56.563766005514736,0.7654653333333333,43.297602000000005,c
exo,Naive,3mm,2,EXTRALARGE,1.9674736330299412,22.0067,43.297602000000005,c
exo,Naive,3mm,3,EXTRALARGE,123.80529942716623,0.3497233333333334,43.297602000000005,c
exo,Naive,3mm,4,EXTRALARGE,3.4524473984926245,12.541133,43.297602000000005,c
exo,Naive,3mm,5,EXTRALARGE,52.398104850421156,0.8263199999999999,43.297602000000005,c
exo,standard,3mm,1,EXTRALARGE,0.9870452670351526,43.86587266666667,43.297602000000005,c
exo,standard,3mm,2,EXTRALARGE,0.9803080968809058,44.167341,43.297602000000005,c
exo,standard,3mm,3,EXTRALARGE,0.9853617505047851,43.940818666666665,43.297602000000005,c
exo,standard,3mm,4,EXTRALARGE,0.9849798929749082,43.957853666666665,43.297602000000005,c
exo,standard,3mm,5,EXTRALARGE,0.98403473175898,44.000075,43.297602000000005,c
halide,AllHints,3mm,1,EXTRALARGE,53.711290167849846,0.8061173333333334,43.297602000000005,c
halide,AllHints,3mm,3,EXTRALARGE,81.59147105195385,0.5306633333333334,43.297602000000005,c
halide,AllHints,3mm,5,EXTRALARGE,81.97141506653685,0.5282036666666666,43.297602000000005,c
