framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
exo,Naive,5,26,1,26,25,0.9615384615384616,0.5170954058036764,0.9583333333333335,0.711864406779661,1.1333333333333333,25,1.1327907774640649,13.279077746406486,c,130,81,49,44,0,5,0,0
halide,AllHints,1,26,5,130,15,0.11538461538461539,0.019839031307453625,0.01914612676056338,0.009743542076882713,0.03656104883282108,15,1.0,0.0,c,130,15,115,47,65,3,0,0
halide,AllHints,2,26,10,260,54,0.2076923076923077,0.022558669075128955,0.02222030454581176,0.009032084695596661,0.03826955074875208,54,1.0,0.0,c,130,15,115,47,65,3,0,0
halide,AllHints,3,26,10,260,73,0.28076923076923077,0.026176757005963797,0.02529448233106014,0.011166456839454815,0.03826955074875208,73,1.0,0.0,c,130,15,115,47,65,3,0,0
halide,AllHints,4,26,5,130,44,0.3384615384615385,0.031016622095086478,0.0318331503841932,0.016361886429258905,0.1004784688995215,44,1.0,0.0,c,130,15,115,47,65,3,0,0
halide,AllHints,5,26,1,26,10,0.38461538461538464,0.03748367925785117,0.03334284865054164,0.01649676693462024,0.08492623936182915,10,1.0,0.0,c,130,15,115,47,65,3,0,0
halide,ChooseHints,1,26,5,130,19,0.14615384615384616,0.03658950862785518,0.0328827183047132,0.014468858306134124,0.14931452857339395,19,1.0,0.0,c,130,19,111,44,64,3,0,0
halide,ChooseHints,2,26,10,260,61,0.23461538461538461,0.04572308698277149,0.03614457831325301,0.015209125475285171,0.1919096895578551,61,1.0,0.0,c,130,19,111,44,64,3,0,0
halide,ChooseHints,3,26,10,260,78,0.3,0.049545422815637966,0.03614457831325301,0.015209125475285171,0.19272555503070385,78,1.0,0.0,c,130,19,111,44,64,3,0,0
halide,ChooseHints,4,26,5,130,47,0.36153846153846153,0.04712757303764859,0.03614457831325301,0.013777402243815424,0.19272555503070385,47,1.0,0.0,c,130,19,111,44,64,3,0,0
halide,ChooseHints,5,26,1,26,11,0.4230769230769231,0.04327081392133287,0.03614457831325301,0.013777402243815424,0.1497224613098183,11,1.0,0.0,c,130,19,111,44,64,3,0,0
halide,FromPlan,1,26,5,130,17,0.13076923076923078,0.03226067615649494,0.021316911416390333,0.0069027357165817906,0.14935064935064937,17,1.0008063168313432,0.08063168313432456,c,130,17,113,40,72,1,0,0
halide,FromPlan,2,26,10,260,62,0.23846153846153847,0.033287405704065555,0.021316911416390333,0.0069027357165817906,0.14935064935064937,62,1.001613283809519,0.16132838095190838,c,130,17,113,40,72,1,0,0
halide,FromPlan,3,26,10,260,85,0.3269230769230769,0.033928869694871716,0.021316911416390333,0.0069027357165817906,0.14935064935064937,85,1.0024209014587517,0.2420901458751734,c,130,17,113,40,72,1,0,0
halide,FromPlan,4,26,5,130,52,0.4,0.03400845920675981,0.021316911416390333,0.00779593769629397,0.20656426906426908,52,1.0032291703036884,0.3229170303688411,c,130,17,113,40,72,1,0,0
halide,FromPlan,5,26,1,26,12,0.46153846153846156,0.03335564009588545,0.019133031979381605,0.00779593769629397,0.21100627560359106,12,1.0040380908693989,0.40380908693988804,c,130,17,113,40,72,1,0,0
halide,Naive,1,26,5,130,15,0.11538461538461539,0.036763319031387805,0.026369168356997978,0.01679770063170107,0.4158406404879909,15,1.000885540550364,0.08855405503640501,c,130,15,115,36,72,7,0,0
halide,Naive,2,26,10,260,55,0.21153846153846154,0.039483182057584144,0.026369168356997978,0.01679770063170107,0.7906976744186047,55,1.0017718652827943,0.17718652827942716,c,130,15,115,36,72,7,0,0
halide,Naive,3,26,10,260,75,0.28846153846153844,0.04301392429359996,0.026369168356997978,0.019305906688117675,0.7906976744186047,75,1.002658974891716,0.26589748917160705,c,130,15,115,36,72,7,0,0
halide,Naive,4,26,5,130,45,0.34615384615384615,0.047760841344127336,0.026369168356997978,0.019305906688117675,0.7906976744186047,45,1.003546870072169,0.3546870072169028,c,130,15,115,36,72,7,0,0
halide,Naive,5,26,1,26,10,0.38461538461538464,0.05443780384889555,0.02960587523172662,0.020931042919314063,0.6032691574532978,10,1.004435551519809,0.44355515198089,c,130,15,115,36,72,7,0,0
noarr,AllHints,1,26,5,130,110,0.8461538461538461,0.37974242135767466,1.153846153846154,0.23982307249712317,1.918650793650794,110,1.3212156774822907,32.121567748229076,c,130,110,20,13,0,7,0,0
noarr,AllHints,2,26,10,260,228,0.8769230769230769,0.7970212103232553,1.3846153846153848,1.0119431213224992,2.0,228,1.4691362517081437,46.91362517081436,c,130,110,20,13,0,7,0,0
noarr,AllHints,3,26,10,260,230,0.8846153846153846,1.1449324222970858,1.5,1.0952380952380953,2.166666666666667,230,1.5540690355836542,55.406903558365414,c,130,110,20,13,0,7,0,0
noarr,AllHints,4,26,5,130,115,0.8846153846153846,1.3715941068599387,1.690909090909091,1.156923076923077,2.175925925925926,115,1.6035810036475353,60.35810036475353,c,130,110,20,13,0,7,0,0
noarr,AllHints,5,26,1,26,23,0.8846153846153846,1.4826816929525055,1.7647058823529411,1.163333333333333,2.4004065040650406,23,1.6322673213331456,63.226732133314556,c,130,110,20,13,0,7,0,0
noarr,ChooseHints,1,26,5,130,108,0.8307692307692308,0.5870027120405882,1.3215962441314555,1.0,2.0,108,1.3817018158988823,38.17018158988823,c,130,108,22,13,0,9,0,0
noarr,ChooseHints,2,26,10,260,228,0.8769230769230769,0.8685285289259166,1.5,1.0952380952380953,2.166666666666667,228,1.5239617003551724,52.396170035517244,c,130,108,22,13,0,9,0,0
noarr,ChooseHints,3,26,10,260,230,0.8846153846153846,1.1078151972770884,1.5,1.1570512820512822,2.5135135135135136,230,1.5966741164616916,59.66741164616916,c,130,108,22,13,0,9,0,0
noarr,ChooseHints,4,26,5,130,115,0.8846153846153846,1.3406270605164536,1.6394849785407726,1.2173913043478262,2.573829927488464,115,1.6365846316162027,63.65846316162027,c,130,108,22,13,0,9,0,0
noarr,ChooseHints,5,26,1,26,23,0.8846153846153846,1.5053694508439166,1.6394849785407726,1.233695652173913,2.602910602910603,23,1.6570303072114068,65.70303072114068,c,130,108,22,13,0,9,0,0
noarr,FromPlan,1,26,5,130,98,0.7538461538461538,0.9679205475268589,1.163333333333333,0.878125,1.957264957264957,98,1.2771466015344313,27.714660153443127,c,130,98,32,24,2,6,0,0
noarr,FromPlan,2,26,10,260,222,0.8538461538461538,1.2097775699164337,1.3333333333333333,1.0,2.0,222,1.4073170907033528,40.73170907033528,c,130,98,32,24,2,6,0,0
noarr,FromPlan,3,26,10,260,228,0.8769230769230769,1.35122910030924,1.4482758620689655,1.0813953488372092,2.166666666666667,228,1.4885829228353382,48.85829228353382,c,130,98,32,24,2,6,0,0
noarr,FromPlan,4,26,5,130,115,0.8846153846153846,1.4510312323902947,1.7647058823529411,1.0982519590114528,2.166666666666667,115,1.5452264700641352,54.522647006413514,c,130,98,32,24,2,6,0,0
noarr,FromPlan,5,26,1,26,23,0.8846153846153846,1.5482092247943724,1.7872340425531914,1.1475675675675676,2.2904339250493098,23,1.5934208470633187,59.34208470633187,c,130,98,32,24,2,6,0,0
noarr,Naive,1,26,5,130,107,0.823076923076923,1.3109862305373907,1.5,1.1411411411411412,2.175925925925926,107,1.4935691914642149,49.35691914642148,c,130,107,23,15,0,8,0,0
noarr,Naive,2,26,10,260,229,0.8807692307692307,1.4940156351904224,1.5555555555555556,1.1575757575757575,2.333333333333333,229,1.618295020535107,61.8295020535107,c,130,107,23,15,0,8,0,0
noarr,Naive,3,26,10,260,230,0.8846153846153846,1.7112909790878723,1.7556818181818183,1.2,2.5135135135135136,230,1.676121732831205,67.6121732831205,c,130,107,23,15,0,8,0,0
noarr,Naive,4,26,5,130,115,0.8846153846153846,1.8329359729053951,1.8750000000000002,1.253731343283582,2.6734234234234235,115,1.7118603531988452,71.18603531988452,c,130,107,23,15,0,8,0,0
noarr,Naive,5,26,1,26,23,0.8846153846153846,1.8645343416813382,1.8750000000000002,1.2935323383084576,2.6734234234234235,23,1.737121877418638,73.71218774186381,c,130,107,23,15,0,8,0,0
