framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,EXTRALARGE,102.04227493440582,0.21267133333333332,21.701466666666665,tiramisu
c,AllHints,2mm,2,EXTRALARGE,97.75802394984795,0.22199166666666667,21.701466666666665,tiramisu
c,AllHints,2mm,3,EXTRALARGE,100.03241999099615,0.21694433333333332,21.701466666666665,tiramisu
c,AllHints,2mm,4,EXTRALARGE,49.30392261549099,0.44015699999999996,21.701466666666665,tiramisu
c,AllHints,2mm,5,EXTRALARGE,140.49591057208832,0.1544633333333333,21.701466666666665,tiramisu
c,ChooseHints,2mm,1,EXTRALARGE,97.45175640803032,0.22268933333333332,21.701466666666665,tiramisu
c,ChooseHints,2mm,2,EXTRALARGE,98.91384441949396,0.21939766666666669,21.701466666666665,tiramisu
c,ChooseHints,2mm,3,EXTRALARGE,98.13924882572492,0.22112933333333332,21.701466666666665,tiramisu
c,ChooseHints,2mm,4,EXTRALARGE,100.07778177446973,0.216846,21.701466666666665,tiramisu
c,ChooseHints,2mm,5,EXTRALARGE,102.52952052184158,0.21166066666666664,21.701466666666665,tiramisu
c,FromPlan,2mm,1,EXTRALARGE,7.468396250223691,2.9057733333333338,21.701466666666665,tiramisu
c,FromPlan,2mm,2,EXTRALARGE,6.8058022913200835,3.188671333333333,21.701466666666665,tiramisu
c,FromPlan,2mm,3,EXTRALARGE,5.117624702229002,4.240535,21.701466666666665,tiramisu
c,FromPlan,2mm,4,EXTRALARGE,5.349624454627856,4.0566336666666665,21.701466666666665,tiramisu
c,FromPlan,2mm,5,EXTRALARGE,6.243928525564761,3.4756110000000002,21.701466666666665,tiramisu
c,Naive,2mm,1,EXTRALARGE,5.297910420749349,4.096231333333333,21.701466666666665,tiramisu
c,Naive,2mm,2,EXTRALARGE,2.669001016980545,8.130932333333334,21.701466666666665,tiramisu
c,Naive,2mm,3,EXTRALARGE,2.6765342843336466,8.108047333333333,21.701466666666665,tiramisu
c,Naive,2mm,4,EXTRALARGE,0.8181137597384142,26.526221333333336,21.701466666666665,tiramisu
c,Naive,2mm,5,EXTRALARGE,2.6735117081632525,8.117213999999999,21.701466666666665,tiramisu
c,standard,2mm,1,EXTRALARGE,0.838827140194631,25.871202333333333,21.701466666666665,tiramisu
exo,AllHints,2mm,2,EXTRALARGE,2.559255939745585,8.4796,21.701466666666665,tiramisu
exo,AllHints,2mm,3,EXTRALARGE,98.8746366488775,0.2194846666666667,21.701466666666665,tiramisu
exo,AllHints,2mm,4,EXTRALARGE,105.01624335022727,0.20664866666666667,21.701466666666665,tiramisu
exo,AllHints,2mm,5,EXTRALARGE,49.554534085658844,0.437931,21.701466666666665,tiramisu
exo,ChooseHints,2mm,1,EXTRALARGE,36.52877751325972,0.5940923333333333,21.701466666666665,tiramisu
exo,ChooseHints,2mm,2,EXTRALARGE,57.04947107936263,0.3803973333333333,21.701466666666665,tiramisu
exo,ChooseHints,2mm,3,EXTRALARGE,100.50728821566076,0.21591933333333335,21.701466666666665,tiramisu
exo,ChooseHints,2mm,4,EXTRALARGE,48.541577039820034,0.4470696666666667,21.701466666666665,tiramisu
exo,ChooseHints,2mm,5,EXTRALARGE,101.82793024867172,0.21311899999999998,21.701466666666665,tiramisu
