framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
c,Naive,5,30,1,30,30,1.0,2.662215059092895,1.901407476870236,1.3788108223745552,4.925868671362842,30,2.663727756929621,166.37277569296208,c,150,137,13,8,0,5,0,0
exo,AllHints,1,30,5,150,104,0.6933333333333334,4.769234076556437,6.0165128731289474,1.2025004320707402,21.746349390658033,104,3.5407173976439728,254.07173976439728,c,150,104,46,39,0,7,0,0
exo,AllHints,2,30,10,300,259,0.8633333333333333,6.153833413062431,7.024114544084401,1.6704454194182152,23.78699893768526,259,5.598937769358068,459.89377693580684,c,150,104,46,39,0,7,0,0
exo,AllHints,3,30,10,300,279,0.93,6.744231773248443,8.851076968634384,1.7389768326652626,25.38378253858558,279,6.7507529544739135,575.0752954473913,c,150,104,46,39,0,7,0,0
exo,AllHints,4,30,5,150,144,0.96,7.140465388709072,11.280312473085253,1.7389768326652626,27.30742766596363,144,7.4487592153614415,644.8759215361441,c,150,104,46,39,0,7,0,0
exo,AllHints,5,30,1,30,29,0.9666666666666667,7.45871518248332,11.355287511553511,1.7390050236485584,28.953170627731,29,7.830216474423779,683.0216474423779,c,150,104,46,39,0,7,0,0
exo,ChooseHints,1,30,5,150,99,0.66,5.283428478263593,6.76660617059891,1.2694906111661304,21.848186341220956,99,3.4658782708017406,246.58782708017407,c,150,99,51,46,0,5,0,0
exo,ChooseHints,2,30,10,300,255,0.85,6.0169595007920815,7.037372593431484,1.4892682156698034,22.073061587323508,255,5.307549977995834,430.75499779958346,c,150,99,51,46,0,5,0,0
exo,ChooseHints,3,30,10,300,274,0.9133333333333333,6.583988625841573,7.049368114897559,1.7575467829312232,22.226666666666667,274,6.321454414224258,532.1454414224257,c,150,99,51,46,0,5,0,0
exo,ChooseHints,4,30,5,150,142,0.9466666666666667,6.855019337307889,7.061363636363636,1.778540291652103,23.10280614434051,142,6.978387836437048,597.8387836437048,c,150,99,51,46,0,5,0,0
exo,ChooseHints,5,30,1,30,29,0.9666666666666667,7.021682894492878,7.061363636363636,1.778540291652103,23.10280614434051,29,7.411432363595277,641.1432363595277,c,150,99,51,46,0,5,0,0
exo,FromPlan,1,30,5,150,67,0.44666666666666666,1.7456107308467512,1.1973616503718951,0.9732744409927483,4.014753558246487,67,1.444305150175113,44.4305150175113,c,150,67,83,82,0,1,0,0
exo,FromPlan,2,30,10,300,203,0.6766666666666666,1.920016283624378,1.2897723432917187,0.986079880072813,4.331023762383997,203,1.8613421930735345,86.13421930735345,c,150,67,83,82,0,1,0,0
exo,FromPlan,3,30,10,300,240,0.8,2.0871502571996707,1.7092347935557424,0.9975086655112652,4.4748105200757635,240,2.22954622537379,122.95462253737898,c,150,67,83,82,0,1,0,0
exo,FromPlan,4,30,5,150,130,0.8666666666666667,2.2867174807053243,1.9396344181899245,1.0050776388091132,5.727189462665737,130,2.5629200000015024,156.29200000015024,c,150,67,83,82,0,1,0,0
exo,FromPlan,5,30,1,30,27,0.9,2.5507231642340296,2.1935145398221247,1.0384882372451414,6.641867937656338,27,2.8938622983245392,189.38622983245392,c,150,67,83,82,0,1,0,0
exo,Naive,1,30,5,150,93,0.62,3.020991354136341,1.8249501163950783,0.9951941604515677,12.3481354798462,93,2.223584482141613,122.35844821416131,c,150,93,57,52,0,5,0,0
exo,Naive,2,30,10,300,245,0.8166666666666667,3.9229684730193415,3.739314456731316,1.0375543581017206,17.143749745077656,245,3.4946109816882105,249.46109816882105,c,150,93,57,52,0,5,0,0
exo,Naive,3,30,10,300,268,0.8933333333333333,4.6279027669435875,5.669775512417309,1.1565677104514032,17.462079836857157,268,4.463093566003943,346.3093566003943,c,150,93,57,52,0,5,0,0
exo,Naive,4,30,5,150,140,0.9333333333333333,5.024427342478693,6.444378610576211,1.203588011140628,17.462079836857157,140,5.08971693242335,408.97169324233505,c,150,93,57,52,0,5,0,0
exo,Naive,5,30,1,30,29,0.9666666666666667,5.220032230515576,6.444378610576211,1.203588011140628,17.462079836857157,29,5.570915123590073,457.09151235900725,c,150,93,57,52,0,5,0,0
halide,AllHints,1,30,5,150,41,0.2733333333333333,1.9502401848760214,1.7273662933016838,0.5497329209414732,5.567773909052817,41,1.3718476175003227,37.184761750032266,c,150,41,109,50,53,6,0,0
halide,AllHints,2,30,10,300,125,0.4166666666666667,2.264062515809191,1.7273662933016838,0.5497329209414732,27.204712244109697,125,1.6872156698689982,68.72156698689982,c,150,41,109,50,53,6,0,0
halide,AllHints,3,30,10,300,153,0.51,2.339636035274235,1.7273662933016838,0.4301615591824115,27.6972037695041,153,1.9324382024471052,93.24382024471052,c,150,41,109,50,53,6,0,0
halide,AllHints,4,30,5,150,85,0.5666666666666667,2.3713341425901637,1.7273662933016838,0.4301615591824115,27.6972037695041,85,2.0903012157981644,109.03012157981644,c,150,41,109,50,53,6,0,0
halide,AllHints,5,30,1,30,18,0.6,2.3644048799333177,1.6756195708696995,0.49065362442347416,21.72889123808961,18,2.1655835906821808,116.55835906821808,c,150,41,109,50,53,6,0,0
halide,ChooseHints,1,30,5,150,46,0.30666666666666664,1.7844718299418862,1.1264832509426834,0.6186720778377938,5.2631576796776365,46,1.405787635262236,40.578763526223604,c,150,46,104,47,52,5,0,0
halide,ChooseHints,2,30,10,300,134,0.44666666666666666,2.1880055930797155,1.1298559412599338,0.6266097470955345,15.735644453741703,134,1.7196477391546654,71.96477391546654,c,150,46,104,47,52,5,0,0
halide,ChooseHints,3,30,10,300,158,0.5266666666666666,2.4022150449917223,1.1298559412599338,0.6489281366067163,26.079553509615945,158,1.946886357985296,94.6886357985296,c,150,46,104,47,52,5,0,0
halide,ChooseHints,4,30,5,150,88,0.5866666666666667,2.573635087745808,1.1298559412599338,0.6414886734363224,26.644457744918117,88,2.1248021581752674,112.48021581752674,c,150,46,104,47,52,5,0,0
halide,ChooseHints,5,30,1,30,19,0.6333333333333333,2.820077031418357,1.1298559412599338,0.6364581145080586,21.19005109932991,19,2.280251810364235,128.0251810364235,c,150,46,104,47,52,5,0,0
halide,FromPlan,1,30,5,150,41,0.2733333333333333,2.2203841562284965,1.7863116491642668,0.6771138198308301,9.74368575466081,41,1.3756970491776126,37.56970491776126,c,150,41,109,42,66,1,0,0
halide,FromPlan,2,30,10,300,124,0.41333333333333333,2.6521760372913863,1.926149270961466,0.6843918560783214,16.489761645452806,124,1.719927138631174,71.9927138631174,c,150,41,109,42,66,1,0,0
halide,FromPlan,3,30,10,300,153,0.51,2.9521469392081032,2.028941734411195,0.6886938459242359,18.29988772073084,153,2.016218590591617,101.62185905916168,c,150,41,109,42,66,1,0,0
halide,FromPlan,4,30,5,150,87,0.58,3.162176286563325,1.823356807511737,0.6886938459242359,18.509529880981702,87,2.254173710328865,125.41737103288648,c,150,41,109,42,66,1,0,0
halide,FromPlan,5,30,1,30,19,0.6333333333333333,3.2397565400475847,1.823356807511737,0.7854947631568047,18.595309273062732,19,2.4271569897031813,142.71569897031813,c,150,41,109,42,66,1,0,0
halide,Naive,1,30,5,150,51,0.34,2.866413940137423,2.1842865475525794,0.8580347235500723,26.692730192437494,51,1.6213467381870452,62.13467381870452,c,150,51,99,39,52,6,2,0
halide,Naive,2,30,10,300,148,0.49333333333333335,3.372245973628129,2.290534366440858,0.8816919705680079,29.553494312235724,148,2.1304544325220274,113.04544325220274,c,150,51,99,39,52,6,2,0
halide,Naive,3,30,10,300,172,0.5733333333333334,3.776820208347835,2.3878992483513004,0.990538666409915,31.038989695077586,172,2.498355054047768,149.83550540477682,c,150,51,99,39,52,6,2,0
halide,Naive,4,30,5,150,94,0.6266666666666667,4.0168520369021685,2.3898243892384645,1.0048377576555325,32.5316392798816,94,2.779064943475832,177.90649434758322,c,150,51,99,39,52,6,2,0
halide,Naive,5,30,1,30,20,0.6666666666666666,4.098116020519229,2.6814148009041157,0.9251250813201766,33.822555086611196,20,3.0081180987298777,200.81180987298777,c,150,51,99,39,52,6,2,0
noarr,AllHints,1,30,5,150,128,0.8533333333333334,2.1310576737792304,1.4353412743657257,1.012198425576874,3.835971069799507,128,2.07554741610254,107.55474161025398,c,150,128,22,15,0,7,0,0
noarr,AllHints,2,30,10,300,268,0.8933333333333333,2.960080015867206,2.004332157644533,1.1024288804789564,4.216083793397153,268,2.727174762990275,172.7174762990275,c,150,128,22,15,0,7,0,0
noarr,AllHints,3,30,10,300,270,0.9,3.619946682503725,2.295477124183007,1.2343928289540804,8.918801695148884,270,3.21603383969043,221.603383969043,c,150,128,22,15,0,7,0,0
noarr,AllHints,4,30,5,150,135,0.9,4.145613049591965,2.9731428961935356,1.3129178116168483,11.526025510735012,135,3.6134912490511035,261.34912490511033,c,150,128,22,15,0,7,0,0
noarr,AllHints,5,30,1,30,27,0.9,4.5678727101785075,3.013089549137752,1.3348920297916593,12.338922707332866,27,3.942447960561787,294.2447960561787,c,150,128,22,15,0,7,0,0
noarr,ChooseHints,1,30,5,150,128,0.8533333333333334,1.5255617332545608,1.1714525205618198,0.9845294810948224,3.014512093809281,128,1.6208476041643909,62.08476041643909,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,2,30,10,300,268,0.8933333333333333,1.8460658070694127,1.5179413489275844,1.002964657399469,3.7165929522661187,268,1.8708516066849816,87.08516066849816,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,3,30,10,300,270,0.9,2.00258155767168,1.546787229967177,1.0094637223974763,3.8482255370278105,270,1.9747274152372511,97.47274152372512,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,4,30,5,150,135,0.9,2.0983251226578927,2.0102664667204984,1.0094637223974763,3.8622363916835307,135,2.027328442729441,102.73284427294409,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,5,30,1,30,27,0.9,2.183301417457862,2.138202191969332,1.022617908463225,3.788369726902423,27,2.0760077601309446,107.60077601309446,c,150,128,22,13,0,9,0,0
noarr,FromPlan,1,30,5,150,118,0.7866666666666666,1.2478189580057304,1.097506762782349,0.8776334195137786,1.577641270871771,118,1.3288454054323422,32.88454054323422,c,150,118,32,24,2,5,1,0
noarr,FromPlan,2,30,10,300,262,0.8733333333333333,1.4589690972022213,1.197917255576794,0.9941352390569775,2.255261009174312,262,1.494801697801873,49.480169780187296,c,150,118,32,24,2,5,1,0
noarr,FromPlan,3,30,10,300,268,0.8933333333333333,1.5957753434006878,1.356773489516446,1.0177802453203428,2.4173228346456694,268,1.6037363263604214,60.37363263604214,c,150,118,32,24,2,5,1,0
noarr,FromPlan,4,30,5,150,135,0.9,1.692772903296863,1.427915602513697,1.0205135364622788,2.433105001545656,135,1.6760464663512826,67.60464663512826,c,150,118,32,24,2,5,1,0
noarr,FromPlan,5,30,1,30,27,0.9,1.7654882277120816,1.500026184376448,1.0312934247444574,2.700921805452127,27,1.721069402651748,72.10694026517479,c,150,118,32,24,2,5,1,0
noarr,Naive,1,30,5,150,126,0.84,1.30276742536435,1.0278931051499356,0.9763884213114099,2.2765299894610243,126,1.4166117368076672,41.661173680766716,c,150,126,24,16,0,8,0,0
noarr,Naive,2,30,10,300,269,0.8966666666666666,1.5094792168585935,1.3478541447487034,0.9825029339592447,2.421440212912717,269,1.5754694801639426,57.54694801639426,c,150,126,24,16,0,8,0,0
noarr,Naive,3,30,10,300,270,0.9,1.6824552958955428,1.4166270680876356,0.9951289850705527,2.9181054621588114,270,1.6706552855529657,67.06552855529657,c,150,126,24,16,0,8,0,0
noarr,Naive,4,30,5,150,135,0.9,1.7778517443352482,1.511725784051244,1.009678243551827,2.9457029710613716,135,1.7295227821860175,72.95227821860175,c,150,126,24,16,0,8,0,0
noarr,Naive,5,30,1,30,27,0.9,1.8276507316463004,1.5283713859736312,1.0277307370869193,2.9457029710613716,27,1.7688061311256789,76.88061311256789,c,150,126,24,16,0,8,0,0
