framework,version,algorithm,repetition,dataset_size,speedup,optimized_time_s,baseline_time_s,baseline_framework
c,AllHints,2mm,1,LARGE,113.60981733818865,0.022701333333333334,2.5790943333333334,c
c,AllHints,2mm,2,LARGE,139.8262040299991,0.018445,2.5790943333333334,c
c,AllHints,2mm,3,LARGE,127.0197819877204,0.020304666666666665,2.5790943333333334,c
c,AllHints,2mm,4,LARGE,29.68399992327023,0.08688499999999999,2.5790943333333334,c
c,AllHints,2mm,5,LARGE,99.7779740795667,0.025848333333333334,2.5790943333333334,c
c,ChooseHints,2mm,1,LARGE,128.53483620174097,0.020065333333333334,2.5790943333333334,c
c,ChooseHints,2mm,2,LARGE,130.98720140852225,0.019689666666666664,2.5790943333333334,c
c,ChooseHints,2mm,3,LARGE,129.83107643258663,0.019865,2.5790943333333334,c
c,ChooseHints,2mm,4,LARGE,82.45010762771466,0.03128066666666667,2.5790943333333334,c
c,ChooseHints,2mm,5,LARGE,128.74871871671994,0.020031999999999998,2.5790943333333334,c
c,FromPlan,2mm,1,LARGE,7.511910656484162,0.34333400000000003,2.5790943333333334,c
c,FromPlan,2mm,2,LARGE,5.829568400178415,0.442416,2.5790943333333334,c
c,FromPlan,2mm,3,LARGE,6.5603608278453684,0.393133,2.5790943333333334,c
c,FromPlan,2mm,4,LARGE,6.681551147790989,0.38600233333333334,2.5790943333333334,c
c,FromPlan,2mm,5,LARGE,6.615635140161345,0.38984833333333335,2.5790943333333334,c
c,Naive,2mm,1,LARGE,5.856821581261279,0.4403573333333333,2.5790943333333334,c
c,Naive,2mm,2,LARGE,4.571322308678518,0.5641900000000001,2.5790943333333334,c
c,Naive,2mm,3,LARGE,4.580604923215364,0.5630466666666667,2.5790943333333334,c
c,Naive,2mm,4,LARGE,1.005917103605542,2.5639233333333333,2.5790943333333334,c
c,Naive,2mm,5,LARGE,4.550922650084669,0.566719,2.5790943333333334,c
c,standard,2mm,1,LARGE,1.0,2.5790943333333334,2.5790943333333334,c
exo,AllHints,2mm,2,LARGE,4.493151345195779,0.5740056666666667,2.5790943333333334,c
exo,AllHints,2mm,3,LARGE,127.75172129117477,0.020188333333333332,2.5790943333333334,c
exo,AllHints,2mm,4,LARGE,123.19729635055091,0.020934666666666667,2.5790943333333334,c
exo,AllHints,2mm,5,LARGE,67.47022506692711,0.038225666666666665,2.5790943333333334,c
exo,ChooseHints,2mm,1,LARGE,39.67023687448729,0.06501333333333333,2.5790943333333334,c
exo,ChooseHints,2mm,2,LARGE,46.595542360224506,0.055350666666666666,2.5790943333333334,c
exo,ChooseHints,2mm,3,LARGE,125.69706766306555,0.020518333333333333,2.5790943333333334,c
exo,ChooseHints,2mm,4,LARGE,37.62537930363743,0.06854666666666666,2.5790943333333334,c
exo,ChooseHints,2mm,5,LARGE,127.11577511993164,0.020289333333333336,2.5790943333333334,c
exo,FromPlan,2mm,1,LARGE,4.331023762383997,0.5954929999999999,2.5790943333333334,c
