data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,exo,AllHints,1,26,5,130,89,0.6846153846153846,3.977457773731205,5.327644010972265,1.0051772592524313,17.49995296552373,89,3.171644335568546,217.1644335568546,c,130,89,41,34,0,7,0,0
DOUBLE,exo,AllHints,2,26,10,260,222,0.8538461538461538,5.123582485727295,6.172477064220184,1.4295111210212386,21.902572148078214,222,4.817630553365806,381.7630553365806,c,130,89,41,34,0,7,0,0
DOUBLE,exo,AllHints,3,26,10,260,240,0.9230769230769231,5.6816670346637155,7.06235827664399,1.7173768869891402,22.37352077846805,240,5.804952146199094,480.4952146199094,c,130,89,41,34,0,7,0,0
DOUBLE,exo,AllHints,4,26,5,130,124,0.9538461538461539,6.090811516553221,7.19284064665127,1.728032345013477,23.92787637812873,124,6.441772951868271,544.1772951868271,c,130,89,41,34,0,7,0,0
DOUBLE,exo,AllHints,5,26,1,26,25,0.9615384615384616,6.39418215443681,7.19284064665127,1.747931035727787,23.92787637812873,25,6.8036202321312995,580.36202321313,c,130,89,41,34,0,7,0,0
DOUBLE,exo,ChooseHints,1,26,5,130,87,0.6692307692307692,4.4464151102121345,5.537666133979175,1.0090581572415163,21.21594517479301,87,3.206064949685169,220.60649496851693,c,130,87,43,38,0,5,0,0
DOUBLE,exo,ChooseHints,2,26,10,260,222,0.8538461538461538,5.1802930328037275,6.440648011782031,1.4949296304104265,21.71457773555936,222,4.805365836169125,380.53658361691254,c,130,87,43,38,0,5,0,0
DOUBLE,exo,ChooseHints,3,26,10,260,236,0.9076923076923077,5.688422706644464,6.449684513940048,1.7641287582888443,21.54607633498608,236,5.577460882875071,457.7460882875071,c,130,87,43,38,0,5,0,0
DOUBLE,exo,ChooseHints,4,26,5,130,122,0.9384615384615385,5.907647849737259,6.458721016098066,1.7821357219460536,21.12922823070577,122,6.0834201474361285,508.3420147436128,c,130,87,43,38,0,5,0,0
DOUBLE,exo,ChooseHints,5,26,1,26,25,0.9615384615384616,6.025151227109426,6.458721016098066,1.7821357219460536,21.12922823070577,25,6.449778353392403,544.9778353392403,c,130,87,43,38,0,5,0,0
DOUBLE,exo,FromPlan,1,26,5,130,56,0.4307692307692308,1.5580271577915974,1.1761356740729512,0.8265135373705337,3.7474163712295905,56,1.3794690631972482,37.94690631972482,c,130,56,74,73,0,1,0,0
DOUBLE,exo,FromPlan,2,26,10,260,176,0.676923076923077,1.6376034187811452,1.207077563890243,0.852859032779656,3.786148097615887,176,1.7179468378027662,71.79468378027663,c,130,56,74,73,0,1,0,0
DOUBLE,exo,FromPlan,3,26,10,260,211,0.8115384615384615,1.7465435688028568,1.296434523245254,1.0050307945505883,3.795993894964937,211,2.0111268321601465,101.11268321601466,c,130,56,74,73,0,1,0,0
DOUBLE,exo,FromPlan,4,26,5,130,115,0.8846153846153846,1.894723554650172,1.4422064270819808,1.0061833243411147,3.8058396923139868,115,2.281132225319408,128.1132225319408,c,130,56,74,73,0,1,0,0
DOUBLE,exo,FromPlan,5,26,1,26,24,0.9230769230769231,2.1002393648049344,1.6859357599823266,1.0083180242967669,4.286939565869161,24,2.5579678013061913,155.79678013061914,c,130,56,74,73,0,1,0,0
DOUBLE,exo,Naive,1,26,5,130,81,0.6230769230769231,2.686719871397903,1.6768895511377144,0.9983853606027988,11.152885832329709,81,2.092963021860282,109.29630218602821,c,130,81,49,44,0,5,0,0
DOUBLE,exo,Naive,2,26,10,260,209,0.8038461538461539,3.4568295487018443,3.347623705046008,1.0079855984391841,16.02761059309261,209,3.1357758078639146,213.57758078639145,c,130,81,49,44,0,5,0,0
DOUBLE,exo,Naive,3,26,10,260,228,0.8769230769230769,4.009792483281306,5.225047011402097,1.027974403046029,17.29115772732624,228,3.8916678461534695,289.16678461534696,c,130,81,49,44,0,5,0,0
